% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
46.91,1.62,949.79,10427,22225,5/26/2018 7:00:00 AM,5/26/2018 7:00:00 AM,1,8.59,1,1,34,5,1,1433,23,534.04,4,15.23,1.1,11,21374,9,614.94
47.21,1.28,145.09,10343,21907,5/13/2018 7:00:00 AM,5/13/2018 7:00:00 AM,64,8.2,1,1,29,5,1,1402,84,438.24,4,11.11,1.1,11,21112,9,511.98
46.19,1.4,797.65,10649,23057,5/12/2018 8:00:00 AM,5/12/2018 8:00:00 AM,2,8.87,1,1,41,5,1,1426,28,350.14,4,12.64,1.11,11,22176,9,335.41
47.26,1.54,637.1,10847,22949,5/26/2018 6:00:00 AM,5/26/2018 6:00:00 AM,2,8.68,1,1,50,5,1,1485,27,385.58,4,15.13,1.11,11,22071,9,454.04
49.27,1.53,721.44,9350,18976,5/12/2018 8:00:00 PM,5/12/2018 8:00:00 PM,205,8.78,1,1,20,6,1,1305,227,79.47,5,12.73,1.11,11,18208,9,220.34
47.24,1.49,287.4,10754,22763,5/26/2018 2:00:00 PM,5/26/2018 2:00:00 PM,5,8.44,1,1,35,5,1,1435,28,328.69,4,13.78,1.12,11,21930,9,414.82
47.3,1.63,622.55,10754,22734,5/19/2018 8:00:00 AM,5/19/2018 8:00:00 AM,2,8.22,1,1,39,5,1,1496,24,318.96,4,14.92,1.13,11,21805,9,412.27
47.52,1.41,687.31,10876,22889,5/13/2018 8:00:00 AM,5/13/2018 8:00:00 AM,119,8.32,1,1,47,5,1,1434,148,469.64,4,12.63,1.13,11,22072,9,564.71
47.65,1.38,191.83,10219,21446,5/20/2018 8:00:00 AM,5/20/2018 8:00:00 AM,168,7.54,1,1,37,5,1,1362,197,411.47,4,12.41,1.14,11,20631,9,422.64
47.83,1.32,481.29,10809,22600,5/13/2018 9:00:00 AM,5/13/2018 9:00:00 AM,212,8.22,1,1,32,5,1,1398,240,498.53,4,11.92,1.14,11,21794,9,583.23
49.3,1.56,261.44,9709,19695,5/13/2018 5:00:00 AM,5/13/2018 5:00:00 AM,38,8.18,1,1,37,5,1,1427,65,493.64,4,17.27,1.15,11,18854,9,539.35
49.75,1.41,519.93,10016,20133,5/19/2018 9:00:00 PM,5/19/2018 9:00:00 PM,117,8.77,1,1,42,5,1,1450,145,743.44,4,13.66,1.15,11,19316,9,961.54
51.65,1.4,208.38,9683,18747,5/13/2018 12:00:00 AM,5/13/2018 12:00:00 AM,23,9,1,1,35,6,1,1324,45,328.86,5,12.6,1.16,11,17996,9,536.11
51.32,1.58,437.93,10036,19555,5/19/2018 8:00:00 PM,5/19/2018 8:00:00 PM,319,8.88,1,1,43,6,1,1452,366,755.62,4,14.11,1.16,11,18706,9,55.83
47.99,1.78,771.28,10350,21568,5/27/2018 8:00:00 AM,5/27/2018 8:00:00 AM,65,7.72,1,1,78,5,1,1416,107,478.21,4,16.6,1.17,11,20747,9,495.89
47.41,1.44,878.04,10993,23187,5/19/2018 12:00:00 PM,5/19/2018 12:00:00 PM,8,8.63,1,1,52,5,1,1445,32,535.07,4,13.37,1.18,11,22299,9,652.37
49.02,1.36,331.02,9351,19074,5/19/2018 10:00:00 PM,5/19/2018 10:00:00 PM,64,8.44,1,1,28,6,1,1340,83,937.02,4,12.33,1.18,11,18301,9,171.35
70.89,1.47,913.12,33721,47571,5/20/2018 1:00:00 PM,5/20/2018 1:00:00 PM,317,8.18,1,1,31,6,1,1452,356,553.22,5,13.36,1.18,11,46736,9,705.61
45.45,1.54,887.73,12397,27276,5/27/2018 3:00:00 PM,5/27/2018 3:00:00 PM,660,8.38,1,1,3024,5,1,1718,797,440.75,4,15.92,1.19,11,26437,9,556.05
72.67,1.37,495.51,38257,52646,5/20/2018 12:00:00 PM,5/20/2018 12:00:00 PM,681,7.94,1,1,43,6,1,1447,775,900.47,5,13.27,1.19,11,51833,9,935.3
47.69,1.87,790.39,12128,25429,5/26/2018 5:00:00 PM,5/26/2018 5:00:00 PM,172,9.23,1,1,31,5,1,1474,200,583.33,4,17.68,1.1,11,24566,10,801.86
47.02,1.35,51.85,10509,22348,5/13/2018 10:00:00 AM,5/13/2018 10:00:00 AM,277,8.13,1,1,24,5,1,1374,297,702.84,4,12.12,1.14,11,21582,10,738.52
47.71,1.74,534.11,11458,24017,5/27/2018 2:00:00 PM,5/27/2018 2:00:00 PM,416,8.59,1,1,41,5,1,1465,461,524.47,4,17.85,1.14,11,23050,10,613.63
46.21,1.85,503.87,11030,23869,5/26/2018 4:00:00 AM,5/26/2018 4:00:00 AM,1,8.91,1,1,77,5,1,1552,42,605.31,4,17.92,1.15,11,22914,10,714.44
46.63,1.51,3.73,10717,22982,5/19/2018 1:00:00 PM,5/19/2018 1:00:00 PM,2,8.94,1,1,26,5,1,1435,21,575.74,4,13.68,1.15,11,22107,10,696.6
47.32,1.66,196.74,11858,25061,5/19/2018 5:00:00 PM,5/19/2018 5:00:00 PM,255,8.95,1,1,29,5,1,1541,295,439.11,4,14.26,1.15,11,24199,10,577.71
46.96,1.74,792.15,11526,24542,5/26/2018 7:00:00 PM,5/26/2018 7:00:00 PM,363,9.49,1,1,22,6,1,1411,397,944.11,4,15.99,1.15,11,23737,10,213.4
48.48,1.8,347.85,10683,22035,5/26/2018 8:00:00 AM,5/26/2018 8:00:00 AM,1,8.6,1,1,136,5,1,1529,61,560.55,4,18.82,1.17,11,21174,10,624.11
51,1.73,840.33,12372,24258,5/27/2018 9:00:00 AM,5/27/2018 9:00:00 AM,159,7.64,1,1,417,5,1,1802,354,329.05,4,22.1,1.32,11,23413,10,380.25
49.51,1.06,242.44,10960,22137,5/12/2018 11:00:00 AM,5/12/2018 11:00:00 AM,7,10.18,1,1,25,5,1,1586,35,90.64,4,10.75,1.02,12,21168,8,140.83
47.72,1.34,839.22,10989,23029,5/12/2018 7:00:00 AM,5/12/2018 7:00:00 AM,1,8.84,1,1,35,5,1,1496,26,108.68,4,12.67,1.08,12,22085,8,121.12
50.15,1.17,325.13,9558,19057,5/6/2018 1:00:00 AM,5/6/2018 1:00:00 AM,26,8.42,1,1,45,5,1,1375,49,578.48,4,11.26,1.14,12,18258,8,769.82
47.98,1.47,786.87,11802,24599,5/26/2018 1:00:00 AM,5/26/2018 1:00:00 AM,2,9.45,1,1,35,5,1,1612,28,34.32,4,12.99,1.17,12,23547,8,155.92
50.56,1.51,892.84,10659,21082,5/19/2018 7:00:00 PM,5/19/2018 7:00:00 PM,364,8.47,1,1,370,5,1,1568,420,572.88,4,14.11,1.22,12,20259,8,776.48
47.41,1.56,470.1,11178,23575,5/12/2018 6:00:00 AM,5/12/2018 6:00:00 AM,1,8.93,1,1,48,5,1,1549,28,170.48,4,14.63,1.06,12,22643,9,201.09
48.01,1.33,176.53,9312,19395,5/12/2018 9:00:00 PM,5/12/2018 9:00:00 PM,119,9.04,1,1,20,6,1,1320,138,179.59,5,11.5,1.09,12,18666,9,305.8
50.17,1.61,676.57,10477,20883,5/5/2018 8:00:00 PM,5/5/2018 8:00:00 PM,61,9.64,1,1,28,6,1,1412,82,951.79,4,14.51,1.1,12,20054,9,357.52
47.33,1.47,694.95,10926,23085,5/19/2018 2:00:00 PM,5/19/2018 2:00:00 PM,2,8.96,1,1,29,5,1,1455,24,478.59,4,13.29,1.11,12,22195,9,627.11
46.73,1.68,807.31,11322,24231,5/19/2018 6:00:00 AM,5/19/2018 6:00:00 AM,3,8.44,1,1,53,5,1,1552,32,205.66,4,15.64,1.11,12,23261,9,232.97
47.7,1.31,520.3,10303,21599,5/12/2018 1:00:00 PM,5/12/2018 1:00:00 PM,1,8.97,1,1,23,5,1,1390,19,584.16,4,12.35,1.12,12,20782,9,691.82
46.94,1.28,533.46,11175,23806,5/12/2018 9:00:00 AM,5/12/2018 9:00:00 AM,3,8.56,1,1,31,5,1,1359,24,403.17,4,11.71,1.12,12,22941,9,475.66
47.24,1.28,462.29,10835,22935,5/12/2018 12:00:00 PM,5/12/2018 12:00:00 PM,7,8.63,1,1,28,5,1,1392,27,423.19,4,12.13,1.12,12,22107,9,522.35
49.05,1.51,241.91,9802,19984,5/12/2018 7:00:00 PM,5/12/2018 7:00:00 PM,139,8.74,1,1,22,6,1,1348,156,925.35,4,12.36,1.12,12,19209,9,132.61
45.65,1.31,828.15,11324,24807,5/13/2018 1:00:00 PM,5/13/2018 1:00:00 PM,536,8.49,1,1,23,5,1,1368,993,578.59,4,10.6,1.12,12,24017,9,633.18
47.5,1.3,491.41,10051,21158,5/13/2018 11:00:00 AM,5/13/2018 11:00:00 AM,236,8.25,1,1,24,5,1,1298,278,671.31,4,11.63,1.14,12,20406,9,723.54
47.68,1.22,512.53,10359,21728,5/13/2018 12:00:00 PM,5/13/2018 12:00:00 PM,412,8.51,1,1,25,5,1,1317,461,669.27,4,10.94,1.14,12,20957,9,731.33
47.96,1.7,878.8,10736,22386,5/19/2018 6:00:00 PM,5/19/2018 6:00:00 PM,195,8.72,1,1,36,5,1,1472,231,559.59,4,14.47,1.15,12,21543,9,744.09
48.53,1.48,437.61,10697,22042,5/20/2018 9:00:00 AM,5/20/2018 9:00:00 AM,327,8.16,1,1,42,5,1,1418,403,486.13,4,13.6,1.15,12,21111,9,537.74
48.29,1.78,730.84,10546,21840,5/20/2018 7:00:00 AM,5/20/2018 7:00:00 AM,27,7.79,1,1,67,5,1,1437,60,289.31,4,17.13,1.16,12,20969,9,321.13
62.67,1.48,703.15,19710,31451,5/20/2018 10:00:00 AM,5/20/2018 10:00:00 AM,271,7.94,1,1,25,5,1,1442,312,731.5,4,13.38,1.16,12,30666,9,752.61
50,1.26,180.23,10021,20042,5/6/2018 12:00:00 AM,5/6/2018 12:00:00 AM,21,8.72,1,1,31,6,1,1345,41,62.43,5,13.16,1.17,12,19284,9,287.87
46.71,1.45,496.15,11005,23561,5/19/2018 11:00:00 AM,5/19/2018 11:00:00 AM,2,8.16,1,1,63,5,1,1473,26,288.85,4,14.32,1.18,12,22623,9,343.96
50.18,1.39,350.49,9378,18688,5/5/2018 11:00:00 PM,5/5/2018 11:00:00 PM,33,8.82,1,1,32,6,1,1320,53,83.24,5,13.29,1.18,12,17944,9,359.82
30.45,1.94,878.69,11917,39140,5/5/2018 4:00:00 AM,5/5/2018 4:00:00 AM,4,8.67,1,1,48,5,1,1509,31,144.5,4,18.35,1.24,12,32485,9,280.66
46.76,1.52,369.31,12316,26341,5/13/2018 2:00:00 PM,5/13/2018 2:00:00 PM,658,8.64,1,1,124,5,1,1441,741,481.84,4,12.6,1.12,12,25532,10,582.59
46.3,1.58,123.41,11456,24742,5/19/2018 3:00:00 PM,5/19/2018 3:00:00 PM,50,9.1,1,1,29,5,1,1501,82,447.37,4,13.25,1.13,12,23833,10,618.57
46.96,1.48,91.16,11572,24641,5/19/2018 4:00:00 PM,5/19/2018 4:00:00 PM,215,9.37,1,1,28,5,1,1493,256,481.5,4,13.31,1.13,12,23747,10,672.62
48.7,2.12,904.82,9884,20296,5/5/2018 10:00:00 PM,5/5/2018 10:00:00 PM,2,9.07,1,1,31,6,1,1377,21,52.94,5,22.07,1.14,12,19549,10,315.31
41.69,1.46,36.8,11512,27616,5/6/2018 10:00:00 AM,5/6/2018 10:00:00 AM,315,8.23,1,1,42,7,1,1449,1031,586.75,6,13.79,1.15,12,26165,10,659.6
50.12,1.67,154.78,9629,19213,5/19/2018 11:00:00 PM,5/19/2018 11:00:00 PM,17,8.57,1,1,50,6,1,1413,44,913.5,4,17.61,1.2,12,18426,10,173.62
72.38,1.7,918.53,38226,52814,5/20/2018 11:00:00 AM,5/20/2018 11:00:00 AM,214,7.82,1,1,257,6,1,1659,336,184.47,5,18.59,1.28,12,51980,10,138.4
51.12,1.83,878,12549,24550,5/26/2018 9:00:00 AM,5/26/2018 9:00:00 AM,8,8.05,1,1,503,5,1,1954,205,219.26,4,23.54,1.35,12,23628,10,244.49
47.43,1.75,56.06,10939,23066,5/27/2018 1:00:00 PM,5/27/2018 1:00:00 PM,335,8.55,1,1,25,5,1,1394,399,644.44,4,20.15,1.15,12,22263,11,762.68
46.28,2.05,320.14,11385,24601,5/20/2018 2:00:00 PM,5/20/2018 2:00:00 PM,457,7.94,1,1,818,5,1,1526,615,296.27,4,30.59,1.18,12,23651,12,358.2
47.06,5.64,22.08,12759,27114,5/26/2018 2:00:00 AM,5/26/2018 2:00:00 AM,2,9.27,1,1,29,5,1,1567,26,197.44,4,54.23,1.25,12,26159,16,588.36
66.33,3.09,978.93,23789,35862,5/13/2018 3:00:00 AM,5/13/2018 3:00:00 AM,50,8.11,1,1,48,11,1,1456,89,818.37,9,14.81,1.17,12,34963,36,916.84
66.75,3.16,779.06,24616,36880,5/20/2018 3:00:00 AM,5/20/2018 3:00:00 AM,64,8.08,1,1,77,12,1,1452,107,62.92,10,14.15,1.2,12,35854,38,302.72
65.79,3.28,68.49,23794,36168,5/27/2018 3:00:00 AM,5/27/2018 3:00:00 AM,29,8.23,1,1,56,12,1,1345,69,298.69,10,20.9,1.16,12,35319,40,507.44
57.87,7.7,494.09,27761,47974,5/26/2018 3:00:00 AM,5/26/2018 3:00:00 AM,15,9.08,1,1,41,11,1,1597,49,283.39,9,42.17,1.18,12,46957,40,480.33
46.81,1.19,177.59,11683,24959,5/19/2018 10:00:00 AM,5/19/2018 10:00:00 AM,6,7,1,1,135,4,1,1784,65,690.54,3,12.39,1.16,13,23867,8,625.83
48,1.55,813.17,12291,25608,5/12/2018 2:00:00 AM,5/12/2018 2:00:00 AM,7,9.07,1,1,32,4,1,1697,30,755.48,3,12.97,1.19,13,24574,8,810.39
47.67,1.34,386.25,11291,23687,5/12/2018 3:00:00 PM,5/12/2018 3:00:00 PM,105,9.47,1,1,26,5,1,1503,128,319.22,4,11.46,1.05,13,22773,9,446.05
46.82,1.38,663.74,10342,22087,5/5/2018 9:00:00 AM,5/5/2018 9:00:00 AM,2,9.12,1,1,37,5,1,1448,24,532.54,4,13.84,1.08,13,21275,9,537.48
46.92,1.56,633.34,11144,23748,5/12/2018 5:00:00 AM,5/12/2018 5:00:00 AM,1,8.72,1,1,48,5,1,1575,29,83.26,4,14.5,1.09,13,22837,9,117.95
40.35,1.33,268.51,12136,30077,5/12/2018 2:00:00 PM,5/12/2018 2:00:00 PM,17,9.18,1,1,27,5,1,1501,473,694.99,4,12.72,1.1,13,28765,9,817.59
49.11,1.34,538.9,11949,24333,5/12/2018 10:00:00 AM,5/12/2018 10:00:00 AM,16,8.84,1,1,33,5,1,1515,39,345.83,4,13.22,1.11,13,23436,9,500.71
47.41,1.41,732.86,11041,23291,5/6/2018 2:00:00 PM,5/6/2018 2:00:00 PM,283,9.02,1,1,46,5,1,1472,345,474.34,4,12.86,1.12,13,22472,9,553.98
47.79,1.35,777.31,11286,23616,5/5/2018 1:00:00 PM,5/5/2018 1:00:00 PM,181,9.62,1,1,65,5,1,1504,233,494.76,4,13.5,1.13,13,22753,9,645.97
48.49,1.3,867.5,11645,24015,5/5/2018 12:00:00 PM,5/5/2018 12:00:00 PM,84,9.74,1,1,55,5,1,1507,116,534.61,4,13.02,1.15,13,23140,9,754.45
47.18,1.31,517.91,11034,23388,5/6/2018 8:00:00 AM,5/6/2018 8:00:00 AM,106,8.44,1,1,74,5,1,1459,144,377.45,4,12.19,1.16,13,22568,9,456.53
49.9,1.52,299.69,10448,20939,5/12/2018 6:00:00 PM,5/12/2018 6:00:00 PM,210,9.31,1,1,31,5,1,1438,255,697.43,4,13.06,1.16,13,20091,9,845.67
46.27,1.36,831.89,10742,23217,5/6/2018 9:00:00 AM,5/6/2018 9:00:00 AM,262,8.18,1,1,51,5,1,1393,323,527.44,4,12.19,1.16,13,22449,9,567.32
46.86,1.29,629.38,11305,24125,5/6/2018 12:00:00 PM,5/6/2018 12:00:00 PM,417,8.41,1,1,40,5,1,1406,472,649.06,4,12.56,1.16,13,23314,9,807.73
51.04,1.39,534.31,9897,19389,5/6/2018 2:00:00 AM,5/6/2018 2:00:00 AM,17,8.7,1,1,47,6,1,1396,41,709.67,4,17.29,1.17,13,18578,9,8.36
47.94,1.22,574.82,11087,23126,5/6/2018 11:00:00 AM,5/6/2018 11:00:00 AM,451,8.46,1,1,63,5,1,1426,499,573.39,4,12.01,1.17,13,22335,9,664.46
44.6,1.57,763.61,12990,29126,5/20/2018 3:00:00 PM,5/20/2018 3:00:00 PM,246,8.46,1,1,3626,5,1,1874,357,142.43,4,15.12,1.2,13,28188,9,324.1
49.46,1.64,498.07,12187,24639,5/19/2018 9:00:00 AM,5/19/2018 9:00:00 AM,7,8.19,1,1,308,5,1,1793,101,8.95,4,17.62,1.23,13,23616,9,173.35
47.84,1.68,931.99,12580,26296,5/19/2018 7:00:00 AM,5/19/2018 7:00:00 AM,2,7.93,1,1,666,4,1,1919,88,883.87,3,16.79,1.24,13,25284,9,867.57
31.71,2.07,821.05,12709,40077,5/19/2018 4:00:00 AM,5/19/2018 4:00:00 AM,3,8.59,1,1,82,5,1,1670,36,30.41,4,19.8,1.27,13,33554,9,195.15
47.2,1.4,347.03,12019,25463,5/12/2018 4:00:00 PM,5/12/2018 4:00:00 PM,254,9.98,1,1,22,5,1,1553,308,376.13,4,12.37,1.1,13,24544,10,540.1
40.41,1.47,125.67,12800,31678,5/5/2018 2:00:00 PM,5/5/2018 2:00:00 PM,255,9.36,1,1,26,5,1,1542,730,694.41,4,13.67,1.11,13,30350,10,809.61
47.56,1.66,264.1,11221,23596,5/5/2018 7:00:00 AM,5/5/2018 7:00:00 AM,2,9.63,1,1,45,5,1,1610,30,269.78,4,15.79,1.12,13,22679,10,341.82
46.66,1.49,320.39,10796,23139,5/5/2018 10:00:00 AM,5/5/2018 10:00:00 AM,2,9.31,1,1,29,5,1,1482,23,695.34,4,14.48,1.13,13,22318,10,830.03
45.32,2.33,419.77,11732,25889,5/6/2018 4:00:00 AM,5/6/2018 4:00:00 AM,54,8.55,1,1,42,5,1,1441,78,500.19,4,13.22,1.14,13,24939,10,629.81
48.57,1.6,220.35,12337,25400,5/12/2018 5:00:00 PM,5/12/2018 5:00:00 PM,295,9.36,1,1,23,5,1,1505,338,456.99,4,13.66,1.14,13,24519,10,658.77
37.85,1.4,630.22,12706,33566,5/6/2018 6:00:00 AM,5/6/2018 6:00:00 AM,56,8.05,1,1,117,7,1,1469,555,610.11,6,14.96,1.15,13,32281,10,657.23
46.76,1.52,491.14,11211,23976,5/6/2018 7:00:00 AM,5/6/2018 7:00:00 AM,52,8.28,1,1,82,5,1,1521,87,355.62,4,15.78,1.16,13,23153,10,403.86
44.93,1.39,520.28,11024,24534,5/6/2018 5:00:00 AM,5/6/2018 5:00:00 AM,38,8.28,1,1,54,5,1,1408,65,606.88,4,12.91,1.17,13,23709,10,652.68
47.66,1.85,418.91,11687,24521,5/26/2018 5:00:00 AM,5/26/2018 5:00:00 AM,2,8.69,1,1,206,5,1,1693,93,299.84,4,19.12,1.18,13,23584,10,370.27
46.36,5.18,703.37,28206,60838,5/5/2018 3:00:00 AM,5/5/2018 3:00:00 AM,19,9.56,1,1,59,10,1,1730,62,802.69,8,20.7,1.24,13,52550,35,940.88
65.5,3.08,500.54,24674,37670,5/6/2018 3:00:00 AM,5/6/2018 3:00:00 AM,22,8.63,1,1,45,12,1,1468,51,836.02,9,13.82,1.16,13,36723,37,110.51
46.46,1.45,964.69,11775,25348,5/12/2018 4:00:00 AM,5/12/2018 4:00:00 AM,11,8.49,1,1,47,4,1,1622,40,833.81,3,12.98,1.12,14,24287,8,859.88
48.3,1.25,294.63,11413,23631,5/6/2018 1:00:00 PM,5/6/2018 1:00:00 PM,546,8.61,1,1,39,5,1,1422,783,350.01,4,12.34,1.13,14,22804,9,516.14
47.68,1.29,776.69,10899,22856,5/5/2018 11:00:00 AM,5/5/2018 11:00:00 AM,3,9.69,1,1,31,5,1,1438,25,633.41,4,12.78,1.14,14,22010,9,798.01
25.38,1.64,315.52,14045,55334,5/26/2018 12:00:00 AM,5/26/2018 12:00:00 AM,5,9.21,1,1,59,5,1,1846,36,942.98,3,15.21,1.15,14,41461,9,114.46
49.86,1.81,770.24,10787,21635,5/5/2018 7:00:00 PM,5/5/2018 7:00:00 PM,86,9.47,1,1,45,5,1,1475,112,656.15,4,16.18,1.17,14,20797,9,925.22
29.22,1.46,61.9,12795,43785,5/5/2018 1:00:00 AM,5/5/2018 1:00:00 AM,4,9.53,1,1,38,5,1,1706,31,882.54,3,14.38,1.2,14,32408,9,65.76
46.98,1.97,916.2,11854,25233,5/19/2018 5:00:00 AM,5/19/2018 5:00:00 AM,4,8.21,1,1,148,4,1,1764,54,828.39,3,19.4,1.21,14,24181,9,826.99
47.79,1.65,548.83,14671,30701,5/28/2018 7:00:00 PM,5/28/2018 7:00:00 PM,21,9.57,1,1,28,5,1,2307,47,793.01,3,14.28,1.03,14,29651,10,266.72
44.54,1.46,707.19,12215,27428,5/28/2018 10:00:00 PM,5/28/2018 10:00:00 PM,7,9.25,1,1,27,5,1,1593,31,215.91,4,12.44,1.05,14,26528,10,381.64
47.12,1.51,309.58,13597,28856,5/28/2018 11:00:00 PM,5/28/2018 11:00:00 PM,25,9.61,1,1,26,5,1,1697,47,376.38,4,12.31,1.06,14,28009,10,903.89
47.37,1.8,835.46,11237,23721,5/5/2018 6:00:00 AM,5/5/2018 6:00:00 AM,1,9.64,1,1,54,5,1,1606,29,325.81,4,16.61,1.11,14,22775,10,398.44
47.21,1.54,261.34,11244,23816,5/5/2018 8:00:00 AM,5/5/2018 8:00:00 AM,8,9.58,1,1,98,5,1,1619,51,379.89,4,15.58,1.14,14,22942,10,427.68
39.83,1.66,785.23,13489,33869,5/13/2018 3:00:00 PM,5/13/2018 3:00:00 PM,374,8.99,1,1,6427,5,1,1862,594,340.37,4,15.33,1.21,14,32995,10,460.24
46.21,1.67,614.2,13154,28464,5/5/2018 5:00:00 PM,5/5/2018 5:00:00 PM,265,10.1,1,1,28,5,1,1602,306,589.94,4,14.88,1.15,14,27569,11,845.97
45.44,1.71,630.74,12877,28336,5/5/2018 4:00:00 PM,5/5/2018 4:00:00 PM,288,9.67,1,1,31,5,1,1549,321,463.47,4,15.61,1.15,14,27457,11,640.86
58.73,4.65,976.36,27735,47224,5/12/2018 3:00:00 AM,5/12/2018 3:00:00 AM,15,9.04,1,1,39,10,1,1743,51,318.18,8,16.5,1.13,14,46091,33,228.38
40.81,1.33,994.46,13421,32887,5/6/2018 3:00:00 PM,5/6/2018 3:00:00 PM,661,8.94,1,1,6057,5,1,1860,917,231.63,4,13.36,1.2,15,32000,9,356.32
25.18,1.61,99.95,12676,50333,5/12/2018 1:00:00 AM,5/12/2018 1:00:00 AM,3,9.36,1,1,35,4,1,1751,29,717.73,3,14.79,1.22,15,36926,9,796.4
16.54,1.83,373.36,15047,90968,5/19/2018 1:00:00 AM,5/19/2018 1:00:00 AM,4,9.58,1,1,44,4,1,1864,37,618.11,3,16.61,1.25,15,57393,9,778.55
25.09,2,17.13,14164,56445,5/19/2018 2:00:00 AM,5/19/2018 2:00:00 AM,7,9.21,1,1,32,4,1,1766,35,717,3,17.08,1.28,15,43648,9,882.73
47.04,1.37,224.6,12346,26249,5/5/2018 3:00:00 PM,5/5/2018 3:00:00 PM,157,9.81,1,1,34,5,1,1564,182,341.58,4,12.87,1.11,15,25366,10,536.02
49.61,1.56,44.45,10576,21319,5/5/2018 6:00:00 PM,5/5/2018 6:00:00 PM,139,9.62,1,1,38,5,1,1480,164,704.86,4,17.27,1.14,15,20482,10,964.57
45.6,1.58,160.5,12934,28363,5/28/2018 8:00:00 PM,5/28/2018 8:00:00 PM,17,9.24,1,1,26,5,1,1685,41,76.14,4,14.7,1.05,15,27415,11,279.59
43.51,1.66,570.16,12876,29594,5/28/2018 9:00:00 PM,5/28/2018 9:00:00 PM,12,9.19,1,1,27,5,1,1618,37,201.67,4,13.84,1.07,15,28682,11,352.74
29.42,5.6,400.47,14211,48306,5/5/2018 2:00:00 AM,5/5/2018 2:00:00 AM,2,9.49,1,1,38,5,1,1691,29,949.63,3,53.04,1.29,15,37636,16,607.67
43.9,5.96,616.49,29002,66063,5/19/2018 3:00:00 AM,5/19/2018 3:00:00 AM,12,9,1,1,40,10,1,1795,52,331.5,8,20.76,1.24,15,56422,33,408.23
51.81,1.6,881.65,16296,31452,5/28/2018 6:00:00 PM,5/28/2018 6:00:00 PM,20,9.16,1,1,41,5,1,1981,52,569.23,3,14.07,1.03,16,30411,9,767.31
41.16,2.21,925.98,14232,34578,5/4/2018 2:00:00 AM,5/4/2018 2:00:00 AM,23,9.72,1,1,44,4,1,2094,55,390.48,3,17.7,1.1,16,30817,9,537.08
25.01,1.78,657.16,14833,59303,5/25/2018 11:00:00 PM,5/25/2018 11:00:00 PM,7,9.47,1,1,49,4,1,2019,43,446.75,3,16.67,1.15,16,44385,9,648.45
36.46,1.97,455.86,11651,31959,5/5/2018 5:00:00 AM,5/5/2018 5:00:00 AM,2,9.16,1,1,212,5,1,1707,55,104.64,4,24.2,1.26,16,28533,11,212.2
49.38,1.64,418.83,15793,31982,5/25/2018 4:00:00 AM,5/25/2018 4:00:00 AM,9,10.09,1,1,46,4,1,2334,49,958.89,2,14.23,0.89,17,30524,8,20.95
26.73,1.46,341.08,13320,49839,5/1/2018 6:00:00 AM,5/1/2018 6:00:00 AM,7,9.47,1,1,53,4,1,1873,40,474.63,3,14.3,1.09,17,36828,8,562.92
25.32,1.53,858,13613,53774,5/1/2018 7:00:00 AM,5/1/2018 7:00:00 AM,9,9.27,1,1,38,4,1,1900,39,432.97,3,14.78,1.09,17,41332,8,494.35
46.73,1.87,854.05,15936,34100,5/25/2018 2:00:00 AM,5/25/2018 2:00:00 AM,13,11.93,1,1,41,4,1,2294,50,299.15,3,17.4,0.88,17,31377,9,510.89
50.71,1.63,104.83,13637,26894,5/1/2018 9:00:00 AM,5/1/2018 9:00:00 AM,30,9.44,1,1,37,4,1,1913,81,452.21,3,14.38,0.98,17,25704,9,574.21
52.08,1.71,604.39,12168,23363,5/27/2018 4:00:00 PM,5/27/2018 4:00:00 PM,485,9.59,1,1,44,5,1,1529,561,397.01,4,15.01,1.03,17,22374,9,459.09
49.65,1.91,536.06,13558,27308,5/4/2018 4:00:00 AM,5/4/2018 4:00:00 AM,7,9.38,1,1,42,4,1,2097,40,348.15,3,16.51,1.05,17,26048,9,386.27
44.1,3.59,243.17,16053,36404,5/3/2018 2:00:00 AM,5/3/2018 2:00:00 AM,43,9.62,1,1,50,4,1,2213,148,718.3,3,18.47,1.08,17,34167,9,817.79
28.16,1.67,73.73,13616,48352,5/1/2018 4:00:00 AM,5/1/2018 4:00:00 AM,52,9.55,1,1,34,4,1,1905,81,454.82,3,14.96,1.11,17,39824,9,497.68
15.42,1.85,115.3,16634,107902,5/19/2018 12:00:00 AM,5/19/2018 12:00:00 AM,10,9.09,1,1,54,4,1,2039,47,421.77,3,15.76,1.23,17,69291,9,514.91
23.48,2.09,207,18291,77882,5/24/2018 1:00:00 AM,5/24/2018 1:00:00 AM,9,12.38,1,1,52,4,1,2573,52,23.09,3,21.19,0.87,17,57615,10,244.08
51.24,1.8,290.08,16466,32135,5/28/2018 5:00:00 PM,5/28/2018 5:00:00 PM,26,9.47,1,1,50,5,1,2063,63,511.81,3,16.07,1.06,17,31026,10,465.91
26.54,1.78,223.59,14945,56311,5/5/2018 12:00:00 AM,5/5/2018 12:00:00 AM,5,9.62,1,1,63,4,1,1992,40,740.03,3,17.1,1.18,17,39778,10,925.21
